,yrs,sit,sia,sig,sic,sat,slp,u10,v10
0,1988.0,1.0441094466330247,-2.8801823016139675e-08,3.25480206189096e-08,0.9890465538886836,-16.5718164308467,1013.3489364994695,1.116020535108398,0.3392818161288194
1,1989.0,1.2499608851471051,-4.504094906444006e-08,3.936780857056905e-08,0.9908776320896534,-17.678672428509046,1000.7843312925498,0.3051638253519227,0.6380931367911812
2,1990.0,0.8355869039604168,-4.80268185765325e-08,4.242652179207233e-08,0.9910219328750032,-16.356291207738657,1006.6346465838959,-1.6392067123207388,2.330274069210895
3,1991.0,0.9449858605595147,-3.335064900056077e-08,3.4147877982805426e-08,0.9913610127204063,-16.690421172431652,1013.271369453842,-0.6723459050303059,0.9053245598410722
4,1992.0,0.8493501993128731,-3.624942481655051e-08,3.1217781574583074e-08,0.9908441235732296,-15.764116276244092,1003.3886745296835,-0.9932116232031092,1.3830281672956133
5,1993.0,0.9627592778193391,-2.9469981580906854e-08,3.122141889294601e-08,0.9911747326762643,-16.8879093376966,999.831184914301,-0.6476081958544941,0.22027233404487634
6,1994.0,0.9520981516247775,-3.0727762976707444e-08,3.273322322491091e-08,0.9935505335572036,-18.913867118850124,1011.969833296366,-1.8292132053738563,1.3913752835434303
7,1995.0,0.8410365085548487,-4.20854081959525e-08,3.439185127465303e-08,0.9904896768177951,-13.955494566745738,1004.4099294877761,-1.2650540576594551,1.1886684756919004
8,1996.0,0.9584699984486371,-2.5467846787582557e-08,3.221998508655137e-08,0.9891375177171073,-13.724732833849126,1012.4628721155442,1.4479649447832208,0.07242621092954289
9,1997.0,0.8684583337134548,-3.32826508255631e-08,2.9713129518601627e-08,0.9924499195362959,-18.931049208526897,1005.3205597482125,-1.7694876352231825,0.6911215950887191
10,1998.0,1.0238513894480996,-3.764153198151522e-08,3.0791205291185195e-08,0.9937677158516762,-21.08845641327661,1013.6315645229168,-1.388812025981526,-0.1469408593065995
11,1999.0,1.0039516770414616,-3.495482056912473e-08,3.4864384292839933e-08,0.9911985020488394,-18.609544004760792,1018.0152244045407,-1.9352546941480828,2.0619059651218086
12,2000.0,0.619070386283054,-3.057005269925434e-08,2.943872225299455e-08,0.9915477085600728,-14.58067182732385,1006.1613860110386,-2.5239372457931806,2.8670227872933007
13,2001.0,0.6263799141228208,-3.482090477897864e-08,3.4549843718971546e-08,0.9897056294220535,-16.862848265841937,1015.1308607918329,-1.2705010909143852,1.3849694648156743
14,2002.0,0.699271626087949,-3.389404772145212e-08,3.562298804526066e-08,0.9888501756842322,-17.75108375254174,1004.6241147232045,-2.8310944946982817,0.7299801332806393
15,2003.0,1.0329957873664832,-3.397256047819907e-08,3.8504880304377466e-08,0.9812184923681831,-20.408987209364753,1003.6064842030185,0.005817233998636753,-0.9537326336039457
16,2004.0,0.967825201508328,-4.7495188196553396e-08,4.518476983179446e-08,0.9847886511644035,-18.36698298301824,1013.732065214099,-2.087279531289039,0.383580631612217
17,2005.0,0.5324300142271311,-1.2033402271413146e-08,3.0174826159165e-08,0.9891451868150464,-12.721592294124674,1011.6226015502314,0.006898487959160602,1.6700884368847004
18,2006.0,0.49419753963429974,-2.044605754694554e-08,3.5195830568020035e-08,0.9867672936234498,-13.554784121433439,1014.9633409067457,-0.23680761422494892,1.1404193595826149
19,2007.0,0.5775427149170248,-1.83351359482489e-08,3.383813613001168e-08,0.9829195977667157,-12.379173002464702,1007.7558987332869,-1.0665999670592714,1.2554033356722365
20,2008.0,0.5408396118801837,-1.457366207658551e-08,3.0986551073967156e-08,0.9895743966559984,-12.447116117264425,1006.2634768397057,-0.2940831268006293,0.7444333149197389
21,2009.0,0.6498141621062642,-1.7633423031737572e-08,2.981131956124242e-08,0.9892445096029362,-14.211129330256894,1012.406036482204,-0.9387532301145856,1.2356515883824504
22,2010.0,0.5673696036949358,-1.9504656637056194e-08,3.400904062609058e-08,0.9805181582638804,-14.682061350404243,1017.4571225317408,-1.1910452268297913,1.4116183061463767
23,2011.0,0.7179126995757521,-2.7580509337560526e-08,3.660606730801828e-08,0.9662034308276146,-13.37023513765759,1007.5831847116533,0.8520977125312965,0.8532007013603459
24,2012.0,0.2989759998378482,-1.78105931913528e-08,3.2138470126564785e-08,0.9897710151436818,-7.8926502281366355,1013.9928073274627,1.2477169845270135,3.000441080993433
25,2013.0,0.5003374619681412,-1.4329039137702336e-08,3.520231486822481e-08,0.9849365398248656,-15.323558054787103,1014.0029907836391,-2.338433904602616,-0.2132963747993516
26,2014.0,0.5096374190940185,-2.6998462241271273e-08,4.3922865086585345e-08,0.9815871609521439,-12.692512002468286,1013.101534226143,-0.2676273235114349,1.1831157987076275
27,2015.0,0.6689986873550675,-2.3615968077529608e-08,4.257822362834306e-08,0.9895842004590516,-14.463763410094987,1004.7161027799804,-0.009341000008748686,0.6082691848410007
28,2016.0,0.2846788954405254,-2.4617492872696182e-08,3.799396419636268e-08,0.984436831946568,-8.559611346117745,1011.6359246559142,-0.761178556486683,2.5247213483495137
